StreetName,Suburb,LATITUDE,LONGITUDE
Canning Street,Carlton,-37.79616989,144.9729839
Canning Street,Carlton,-37.79612877,144.9729909
Canning Street,Carlton,-37.79607527,144.9729999
Canning Street,Carlton,-37.79498232,144.9731854
Canning Street,Carlton,-37.79493347,144.9731938
Canning Street,Carlton,-37.79488858,144.9732016
Canning Street,Carlton,-37.79484368,144.9732094
Canning Street,Carlton,-37.79479026,144.9732183
Canning Street,Carlton,-37.79475298,144.9732248
Canning Street,Carlton,-37.79471341,144.9732317
Canning Street,Carlton,-37.79467057,144.9732391
Canning Street,Carlton,-37.79462848,144.9732464
Canning Street,Carlton,-37.79458699,144.9732537
Canning Street,Carlton,-37.79454414,144.9732611
Canning Street,Carlton,-37.79449971,144.9732688
Canning Street,Carlton,-37.79445457,144.9732767
Canning Street,Carlton,-37.7944092,144.9732846
Canning Street,Carlton,-37.79375137,144.973399
Canning Street,Carlton,-37.79336266,144.9734685
Canning Street,Carlton,-37.79332537,144.9734751
Canning Street,Carlton,-37.79328808,144.9734817
Canning Street,Carlton,-37.79324477,144.9734894
Canning Street,Carlton,-37.79320233,144.9734969
Canning Street,Carlton,-37.79316677,144.9735032
Canning Street,Carlton,-37.7930918,144.9735153
Canning Street,Carlton,-37.79303583,144.9735257
Canning Street,Carlton,-37.79297986,144.973536
Canning Street,Carlton,-37.79302938,144.9737837
Thaw Lane,Kensington,-37.79293148,144.9284451
Thaw Lane,Kensington,-37.79295397,144.9284622
Thaw Lane,Kensington,-37.7929985,144.9284617
Peel Street,Melbourne,-37.80785197,144.9566691
Peel Street,Melbourne,-37.80783736,144.9565395
Peel Street,Melbourne,-37.80788145,144.9569304
Peel Street,Melbourne,-37.80781198,144.9568911
Peel Street,Melbourne,-37.80791329,144.9572127
Peel Street,Melbourne,-37.80790185,144.9571112
Peel Street,Melbourne,-37.80789187,144.9570228
Kooringa Way,Port Melbourne,-37.83527865,144.9088577
Kooringa Way,Port Melbourne,-37.83525019,144.9086389
Kooringa Way,Port Melbourne,-37.83522173,144.9084201
Kooringa Way,Port Melbourne,-37.83519327,144.9082013
Kooringa Way,Port Melbourne,-37.83516481,144.9079825
Kooringa Way,Port Melbourne,-37.83513635,144.9077637
Queensberry Street,North Melbourne,-37.80349074,144.954799
Queensberry Street,North Melbourne,-37.80348457,144.9547429
Queensberry Street,North Melbourne,-37.8034784,144.9546868
Queensberry Street,North Melbourne,-37.80347222,144.9546307
Strang Lane,North Melbourne,-37.80281531,144.949028
Strang Lane,North Melbourne,-37.80275113,144.9490392
Strang Lane,North Melbourne,-37.80268695,144.9490503
Block Arcade,Melbourne,-37.81559846,144.9641119
Duckboard Place,Melbourne,-37.81574813,144.9712779
Nicholson Street,Carlton,-37.79475732,144.975249
Nicholson Street,Carlton,-37.79470894,144.9752573
Nicholson Street,Carlton,-37.79465777,144.9752661
Nicholson Street,Carlton,-37.79457981,144.9752785
Nicholson Street,Carlton,-37.79453089,144.975287
Nicholson Street,Carlton,-37.79388993,144.9753989
Nicholson Street,Carlton,-37.7938539,144.9754051
Nicholson Street,Carlton,-37.79381788,144.9754114
Nicholson Street,Carlton,-37.79378185,144.9754177
Nicholson Street,Carlton,-37.79374582,144.975424
Nicholson Street,Carlton,-37.7937098,144.9754303
Nicholson Street,Carlton,-37.79367377,144.9754366
Nicholson Street,Carlton,-37.79363477,144.9754434
Nicholson Street,Carlton,-37.7935928,144.9754508
Nicholson Street,Carlton,-37.79355082,144.9754581
Nicholson Street,Carlton,-37.79350856,144.9754655
Nicholson Street,Carlton,-37.793466,144.9754729
Nicholson Street,Carlton,-37.79342345,144.9754804
Nicholson Street,Carlton,-37.79338293,144.9754875
Carlton Street,Carlton,-37.8012201,144.9735287
Carlton Street,Carlton,-37.80121252,144.9734565
Carlton Street,Carlton,-37.80120495,144.9733844
Drummond Street,Carlton,-37.79807894,144.9687187
Drummond Street,Carlton,-37.79804043,144.9687257
Drummond Street,Carlton,-37.79800192,144.9687326
Drummond Street,Carlton,-37.79796341,144.9687396
Drummond Street,Carlton,-37.7979249,144.9687465
Drummond Street,Carlton,-37.79788639,144.9687534
Drummond Street,Carlton,-37.79784788,144.9687604
Drummond Street,Carlton,-37.79780936,144.9687673
Drummond Street,Carlton,-37.7977627,144.9687757
Drummond Street,Carlton,-37.79770788,144.9687855
Drummond Street,Carlton,-37.79765307,144.9687952
Drummond Street,Carlton,-37.79669903,144.9689602
Drummond Street,Carlton,-37.79666932,144.9689651
Drummond Street,Carlton,-37.79663961,144.9689701
Drummond Street,Carlton,-37.79660299,144.9689762
Drummond Street,Carlton,-37.79655935,144.9689835
Drummond Street,Carlton,-37.796446,144.9690027
Drummond Street,Carlton,-37.79640521,144.9690093
Drummond Street,Carlton,-37.79636755,144.9690154
Cardigan Street,Carlton,-37.80663976,144.96423
Cardigan Street,Carlton,-37.80659526,144.9642376
Cardigan Street,Carlton,-37.80655075,144.9642452
Cardigan Street,Carlton,-37.80650624,144.9642529
Cardigan Street,Carlton,-37.80646173,144.9642605
Cardigan Street,Carlton,-37.80641723,144.9642681
Cardigan Street,Carlton,-37.8057655,144.9643815
Cardigan Street,Carlton,-37.80572239,144.964389
Cardigan Street,Carlton,-37.80567927,144.9643965
Cardigan Street,Carlton,-37.80563616,144.9644041
Cardigan Street,Carlton,-37.80559305,144.9644116
Cardigan Street,Carlton,-37.80554661,144.9644197
Cardigan Street,Carlton,-37.80549866,144.964428
Cardigan Street,Carlton,-37.80545345,144.9644359
Cardigan Street,Carlton,-37.80540915,144.9644436
Cardigan Street,Carlton,-37.80536485,144.9644514
Cardigan Street,Carlton,-37.80532055,144.9644591
Cardigan Street,Carlton,-37.80527625,144.9644668
Cardigan Street,Carlton,-37.80524654,144.964472
Cardigan Street,Carlton,-37.80523141,144.9644746
Cardigan Street,Carlton,-37.80415699,144.9646582
Cardigan Street,Carlton,-37.80410915,144.9646664
Cardigan Street,Carlton,-37.80406104,144.9646747
Cardigan Street,Carlton,-37.80401074,144.9646834
Cardigan Street,Carlton,-37.80393379,144.9646966
Cardigan Street,Carlton,-37.80388184,144.9647059
Cardigan Street,Carlton,-37.80379676,144.9647209
Cardigan Street,Carlton,-37.80374236,144.9647303
Cardigan Street,Carlton,-37.80368796,144.9647397
Cardigan Street,Carlton,-37.80363355,144.9647491
Cardigan Street,Carlton,-37.80357915,144.9647585
Cardigan Street,Carlton,-37.80352475,144.9647678
Cardigan Street,Carlton,-37.8034388,144.9647821
Cardigan Street,Carlton,-37.80340354,144.9647881
Cardigan Street,Carlton,-37.80283375,144.9648872
Cardigan Street,Carlton,-37.80279599,144.9648939
Cardigan Street,Carlton,-37.80249122,144.9649467
Cardigan Street,Carlton,-37.80246552,144.9649512
Cardigan Street,Carlton,-37.80243982,144.9649557
Cardigan Street,Carlton,-37.80241412,144.9649603
Cardigan Street,Carlton,-37.80238842,144.9649648
Cardigan Street,Carlton,-37.80236272,144.9649694
Webb Dock Drive,Port Melbourne,-37.83843275,144.9065397
Webb Dock Drive,Port Melbourne,-37.83847582,144.9063177
Webb Dock Drive,Port Melbourne,-37.83851889,144.9060956
Webb Dock Drive,Port Melbourne,-37.83856196,144.9058735
Webb Dock Drive,Port Melbourne,-37.83860503,144.9056515
Webb Dock Drive,Port Melbourne,-37.8386481,144.9054294
Webb Dock Drive,Port Melbourne,-37.8387691,144.9062353
Webb Dock Drive,Port Melbourne,-37.83881593,144.9059937
Webb Dock Drive,Port Melbourne,-37.83886277,144.9057522
Webb Dock Drive,Port Melbourne,-37.8389096,144.9055107
Webb Dock Drive,Port Melbourne,-37.83895643,144.9052692
Webb Dock Drive,Port Melbourne,-37.83900326,144.9050277
Webb Dock Drive,Port Melbourne,-37.83905009,144.9047862
Webb Dock Drive,Port Melbourne,-37.83909691,144.9045447
Webb Dock Drive,Port Melbourne,-37.83914374,144.9043031
Webb Dock Drive,Port Melbourne,-37.83919057,144.9040616
Webb Dock Drive,Port Melbourne,-37.8392374,144.9038201
Webb Dock Drive,Port Melbourne,-37.83928423,144.9035786
Webb Dock Drive,Port Melbourne,-37.83933105,144.9033371
Webb Dock Drive,Port Melbourne,-37.83937788,144.9030956
Webb Dock Drive,Port Melbourne,-37.83867806,144.9067048
Webb Dock Drive,Port Melbourne,-37.83770911,144.9117009
Webb Dock Drive,Port Melbourne,-37.837752,144.9114798
Webb Dock Drive,Port Melbourne,-37.83779489,144.9112586
Webb Dock Drive,Port Melbourne,-37.83783778,144.9110375
Webb Dock Drive,Port Melbourne,-37.83788067,144.9108163
Webb Dock Drive,Port Melbourne,-37.83792356,144.9105952
Webb Dock Drive,Port Melbourne,-37.83796645,144.9103741
Webb Dock Drive,Port Melbourne,-37.83800934,144.9101529
Webb Dock Drive,Port Melbourne,-37.83805223,144.9099318
Webb Dock Drive,Port Melbourne,-37.83809512,144.9097107
Webb Dock Drive,Port Melbourne,-37.83725275,144.9140536
Cardigan Street,Carlton,-37.80233702,144.9649739
Cardigan Street,Carlton,-37.80231132,144.9649784
Hayward Lane,Melbourne,-37.80953835,144.9670416
Hayward Lane,Melbourne,-37.80958747,144.9670642
Hayward Lane,Melbourne,-37.80963151,144.9670844
Hayward Lane,Melbourne,-37.80967555,144.9671047
Hayward Lane,Melbourne,-37.80946403,144.9670668
Hayward Lane,Melbourne,-37.80950346,144.967085
Hayward Lane,Melbourne,-37.80954289,144.9671033
Hayward Lane,Melbourne,-37.80958232,144.9671215
Hayward Lane,Melbourne,-37.80962174,144.9671398
Hayward Lane,Melbourne,-37.80966117,144.967158
Hayward Lane,Melbourne,-37.80982621,144.967135
Hayward Lane,Melbourne,-37.80987145,144.9671559
Hayward Lane,Melbourne,-37.80991669,144.9671769
Hayward Lane,Melbourne,-37.80996193,144.9671978
Hayward Lane,Melbourne,-37.81000432,144.9672175
Hayward Lane,Melbourne,-37.8105831,144.9674857
Hayward Lane,Melbourne,-37.80980371,144.9672079
Hayward Lane,Melbourne,-37.8098459,144.9672274
Hayward Lane,Melbourne,-37.80988809,144.967247
Hayward Lane,Melbourne,-37.80993028,144.9672665
Hayward Lane,Melbourne,-37.80997247,144.9672861
Hayward Lane,Melbourne,-37.81001466,144.9673056
Hayward Lane,Melbourne,-37.81005685,144.9673252
Hayward Lane,Melbourne,-37.81009904,144.9673447
Hayward Lane,Melbourne,-37.81014124,144.9673642
Hayward Lane,Melbourne,-37.81018343,144.9673838
Hayward Lane,Melbourne,-37.81022562,144.9674033
Hayward Lane,Melbourne,-37.81026781,144.9674229
Hayward Lane,Melbourne,-37.81031,144.9674424
Hayward Lane,Melbourne,-37.81035219,144.967462
Jones Lane,Melbourne,-37.80983762,144.9686602
Jones Lane,Melbourne,-37.80990285,144.9686892
Jones Lane,Melbourne,-37.80996317,144.9687161
Jones Lane,Melbourne,-37.8100186,144.9687408
Kooringa Way,Port Melbourne,-37.83423411,144.9110619
Kooringa Way,Port Melbourne,-37.83432859,144.9108754
Kooringa Way,Port Melbourne,-37.83442307,144.910689
Kooringa Way,Port Melbourne,-37.83451754,144.9105026
Kooringa Way,Port Melbourne,-37.83461202,144.9103161
Kooringa Way,Port Melbourne,-37.83470934,144.910132
Kooringa Way,Port Melbourne,-37.8348071,144.9099483
Kooringa Way,Port Melbourne,-37.83490485,144.9097646
Kooringa Way,Port Melbourne,-37.83494837,144.9095523
Kooringa Way,Port Melbourne,-37.83498336,144.9093355
Kooringa Way,Port Melbourne,-37.83501834,144.9091187
Kooringa Way,Port Melbourne,-37.83466145,144.9060635
Kooringa Way,Port Melbourne,-37.83463295,144.9058452
Kooringa Way,Port Melbourne,-37.83460444,144.9056269
Kooringa Way,Port Melbourne,-37.83457593,144.9054086
Kooringa Way,Port Melbourne,-37.83454742,144.9051903
Kooringa Way,Port Melbourne,-37.83451891,144.904972
Kooringa Way,Port Melbourne,-37.8344904,144.9047537
Kooringa Way,Port Melbourne,-37.83446189,144.9045354
Kooringa Way,Port Melbourne,-37.83443338,144.9043171
Kooringa Way,Port Melbourne,-37.83440487,144.9040988
Kooringa Way,Port Melbourne,-37.83437636,144.9038805
Kooringa Way,Port Melbourne,-37.83434785,144.9036622
Kooringa Way,Port Melbourne,-37.83431934,144.9034439
Kooringa Way,Port Melbourne,-37.83429082,144.9032256
Kooringa Way,Port Melbourne,-37.83426231,144.9030073
Kooringa Way,Port Melbourne,-37.83486307,144.9056658
Kooringa Way,Port Melbourne,-37.83483369,144.9054409
Kooringa Way,Port Melbourne,-37.83480431,144.9052159
Kooringa Way,Port Melbourne,-37.83477494,144.904991
Kooringa Way,Port Melbourne,-37.83474556,144.904766
Kooringa Way,Port Melbourne,-37.83471618,144.9045411
Kooringa Way,Port Melbourne,-37.8346868,144.9043161
Kooringa Way,Port Melbourne,-37.83465742,144.9040912
Flemington Road,North Melbourne,-37.79220486,144.9452119
Flemington Road,North Melbourne,-37.7921677,144.9451652
Flemington Road,North Melbourne,-37.79213083,144.9451189
River Esplanade,Docklands,-37.82163044,144.9359352
River Esplanade,Docklands,-37.8216123,144.9358567
River Esplanade,Docklands,-37.82159617,144.9357869
South Wharf Drive,Docklands,-37.82190231,144.9353245
South Wharf Drive,Docklands,-37.82187771,144.9352181
South Wharf Drive,Docklands,-37.82185127,144.9351037
Kooringa Way,Port Melbourne,-37.83462805,144.9038663
Kooringa Way,Port Melbourne,-37.83459867,144.9036413
Kooringa Way,Port Melbourne,-37.83456929,144.9034164
Kooringa Way,Port Melbourne,-37.83453991,144.9031914
Kooringa Way,Port Melbourne,-37.83451052,144.9029665
Kooringa Way,Port Melbourne,-37.83448114,144.9027415
Kooringa Way,Port Melbourne,-37.83445176,144.9025166
Kooringa Way,Port Melbourne,-37.83442238,144.9022916
Kooringa Way,Port Melbourne,-37.834393,144.9020667
Kooringa Way,Port Melbourne,-37.83442445,144.9018423
Kooringa Way,Port Melbourne,-37.83448134,144.9016061
Kooringa Way,Port Melbourne,-37.83456337,144.9013583
Kooringa Way,Port Melbourne,-37.83525132,144.9095028
Kooringa Way,Port Melbourne,-37.83528098,144.9092898
Kooringa Way,Port Melbourne,-37.8352948,144.9090752
Webb Dock Drive,Port Melbourne,-37.83459831,144.9116238
Webb Dock Drive,Port Melbourne,-37.83470192,144.911778
Webb Dock Drive,Port Melbourne,-37.83480552,144.9119322
Webb Dock Drive,Port Melbourne,-37.83490912,144.9120864
Webb Dock Drive,Port Melbourne,-37.83501272,144.9122406
Webb Dock Drive,Port Melbourne,-37.83511632,144.9123948
Webb Dock Drive,Port Melbourne,-37.83521993,144.912549
Webb Dock Drive,Port Melbourne,-37.83532353,144.9127031
Webb Dock Drive,Port Melbourne,-37.83436958,144.9121855
Webb Dock Drive,Port Melbourne,-37.83451667,144.9122931
Webb Dock Drive,Port Melbourne,-37.83463038,144.9124624
Webb Dock Drive,Port Melbourne,-37.83645074,144.9139895
Webb Dock Drive,Port Melbourne,-37.83662297,144.9140346
Webb Dock Drive,Port Melbourne,-37.83679519,144.9140798
Webb Dock Drive,Port Melbourne,-37.83696742,144.9141249
Webb Dock Drive,Port Melbourne,-37.83713964,144.9141701
Royal Parade,Parkville,-37.79718596,144.9582056
Royal Parade,Parkville,-37.79709371,144.9582169
Royal Parade,Parkville,-37.79700146,144.9582282
Royal Parade,Parkville,-37.79690922,144.9582395
Royal Parade,Parkville,-37.79681697,144.9582508
Royal Parade,Parkville,-37.79672472,144.9582621
Royal Parade,Parkville,-37.79663247,144.9582733
Royal Parade,Parkville,-37.79654023,144.9582846
Royal Parade,Parkville,-37.79644798,144.9582959
Royal Parade,Parkville,-37.79635573,144.9583072
Royal Parade,Parkville,-37.79506426,144.9584653
Royal Parade,Parkville,-37.79497201,144.9584766
Royal Parade,Parkville,-37.79487976,144.9584879
Royal Parade,Parkville,-37.79478752,144.9584992
Royal Parade,Parkville,-37.79469527,144.9585105
Royal Parade,Parkville,-37.79460302,144.9585218
Royal Parade,Parkville,-37.79451077,144.9585331
Royal Parade,Parkville,-37.79441853,144.9585444
Royal Parade,Parkville,-37.79432628,144.9585557
Buchan Lane,East Melbourne,-37.81125041,144.9893596
Buchan Lane,East Melbourne,-37.81136831,144.9893391
Buchan Lane,East Melbourne,-37.81148635,144.9893185
Bourke Street,Melbourne,-37.81299697,144.9679488
Bourke Street,Melbourne,-37.81300403,144.9679249
Little Curran Street,North Melbourne,-37.79178875,144.9437781
Evans Lane,Melbourne,-37.80916123,144.9688259
Evans Lane,Melbourne,-37.80912221,144.9688072
Evans Lane,Melbourne,-37.8090832,144.9687886
Evans Lane,Melbourne,-37.80904418,144.9687699
Evans Lane,Melbourne,-37.80900347,144.9687504
Evans Lane,Melbourne,-37.80896107,144.9687302
Evans Lane,Melbourne,-37.80891866,144.9687099
Evans Lane,Melbourne,-37.8088773,144.9686901
Evans Lane,Melbourne,-37.80883949,144.968672
Evans Lane,Melbourne,-37.80880423,144.9686552
Evans Lane,Melbourne,-37.80877364,144.9686099
Evans Lane,Melbourne,-37.80873169,144.9685906
Evans Lane,Melbourne,-37.80871821,144.9685553
Bennetts Lane,Melbourne,-37.80874381,144.9678783
Bennetts Lane,Melbourne,-37.8088269,144.9675975
Bennetts Lane,Melbourne,-37.8090221,144.9677169
Bennetts Lane,Melbourne,-37.80906906,144.9677384
Bennetts Lane,Melbourne,-37.80911603,144.9677599
Bennetts Lane,Melbourne,-37.80916299,144.9677815
Bennetts Lane,Melbourne,-37.80920996,144.967803
Bennetts Lane,Melbourne,-37.80925692,144.9678245
Bennetts Lane,Melbourne,-37.8093163,144.9678675
Bennetts Lane,Melbourne,-37.80934713,144.967882
Bennetts Lane,Melbourne,-37.80937796,144.9678965
Bennetts Lane,Melbourne,-37.8094088,144.9679111
Bennetts Lane,Melbourne,-37.80943963,144.9679256
Bennetts Lane,Melbourne,-37.80936257,144.9679464
Davisons Place,Melbourne,-37.80954845,144.9675492
Davisons Place,Melbourne,-37.80951266,144.9675325
Davisons Place,Melbourne,-37.80947686,144.9675159
Davisons Place,Melbourne,-37.80911094,144.9672819
Davisons Place,Melbourne,-37.80907551,144.9672656
Davisons Place,Melbourne,-37.80904009,144.9672493
Davisons Place,Melbourne,-37.80900466,144.9672329
Davisons Place,Melbourne,-37.80896924,144.9672166
Davisons Place,Melbourne,-37.80895761,144.9672745
Davisons Place,Melbourne,-37.80900262,144.9672955
Davisons Place,Melbourne,-37.80904762,144.9673164
Davisons Place,Melbourne,-37.80909262,144.9673373
Davisons Place,Melbourne,-37.80913763,144.9673582
Davisons Place,Melbourne,-37.80918263,144.9673791
Hayward Lane,Melbourne,-37.80890932,144.9667522
Hayward Lane,Melbourne,-37.8089587,144.9667749
Hayward Lane,Melbourne,-37.80900807,144.9667976
Lindsay Lane,Kensington,-37.79386842,144.9283126
Lindsay Lane,Kensington,-37.79386199,144.9282555
Lindsay Lane,Kensington,-37.79385577,144.9282003
Lindsay Lane,Kensington,-37.79384943,144.9281439
